;grid;letters;locs;encoding_stim;incorr_locs;incorr_letters;rotated_inds;incorr_rot;abc_ordered;incorr_abc
3787;"[array([['Х', 'Ф', 'Х'],
       ['П', 'Х', 'Х'],
       ['Г', 'Х', 'М']], dtype='<U1')]";['Ф', 'П', 'Г', 'М'];[1, 3, 6, 8];grid_13140.png;[0, 2, 5, 7];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[5, 1, 0, 6];[2, 3, 7, 8];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3788;"[array([['Х', 'П', 'Х'],
       ['Г', 'Х', 'Х'],
       ['Х', 'М', 'Ф']], dtype='<U1')]";['П', 'Г', 'М', 'Ф'];[1, 3, 7, 8];grid_13141.png;[0, 2, 5, 6];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[5, 1, 3, 6];[0, 2, 7, 8];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3789;"[array([['Х', 'Ф', 'Х'],
       ['Х', 'Х', 'Г'],
       ['М', 'П', 'Х']], dtype='<U1')]";['Ф', 'Г', 'М', 'П'];[1, 5, 6, 7];grid_13142.png;[0, 2, 3, 8];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[5, 7, 0, 3];[1, 2, 6, 8];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3790;"[array([['Х', 'П', 'Х'],
       ['Х', 'Х', 'М'],
       ['Ф', 'Х', 'Г']], dtype='<U1')]";['П', 'М', 'Ф', 'Г'];[1, 5, 6, 8];grid_13143.png;[0, 2, 3, 7];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[5, 7, 0, 6];[1, 2, 3, 8];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3791;"[array([['Х', 'М', 'Х'],
       ['Х', 'Х', 'П'],
       ['Х', 'Г', 'Ф']], dtype='<U1')]";['М', 'П', 'Г', 'Ф'];[1, 5, 7, 8];grid_13144.png;[0, 2, 3, 6];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[5, 7, 3, 6];[0, 1, 2, 8];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3792;"[array([['Х', 'П', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Ф', 'Г', 'М']], dtype='<U1')]";['П', 'Ф', 'Г', 'М'];[1, 6, 7, 8];grid_13145.png;[0, 2, 3, 5];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[5, 0, 3, 6];[1, 2, 7, 8];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3793;"[array([['Х', 'Х', 'Ф'],
       ['Г', 'Х', 'П'],
       ['М', 'Х', 'Х']], dtype='<U1')]";['Ф', 'Г', 'П', 'М'];[2, 3, 5, 6];grid_13146.png;[0, 1, 7, 8];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[8, 1, 7, 0];[2, 3, 5, 6];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3794;"[array([['Х', 'Х', 'Г'],
       ['Ф', 'Х', 'П'],
       ['Х', 'М', 'Х']], dtype='<U1')]";['Г', 'Ф', 'П', 'М'];[2, 3, 5, 7];grid_13147.png;[0, 1, 6, 8];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[8, 1, 7, 3];[0, 2, 5, 6];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3795;"[array([['Х', 'Х', 'М'],
       ['П', 'Х', 'Г'],
       ['Х', 'Х', 'Ф']], dtype='<U1')]";['М', 'П', 'Г', 'Ф'];[2, 3, 5, 8];grid_13148.png;[0, 1, 6, 7];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[8, 1, 7, 6];[0, 2, 3, 5];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3796;"[array([['Х', 'Х', 'М'],
       ['Ф', 'Х', 'Х'],
       ['Г', 'П', 'Х']], dtype='<U1')]";['М', 'Ф', 'Г', 'П'];[2, 3, 6, 7];grid_13149.png;[0, 1, 5, 8];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[8, 1, 0, 3];[2, 5, 6, 7];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3797;"[array([['Х', 'Х', 'Г'],
       ['Ф', 'Х', 'Х'],
       ['М', 'Х', 'П']], dtype='<U1')]";['Г', 'Ф', 'М', 'П'];[2, 3, 6, 8];grid_13150.png;[0, 1, 5, 7];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[8, 1, 0, 6];[2, 3, 5, 7];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3798;"[array([['Х', 'Х', 'П'],
       ['Ф', 'Х', 'Х'],
       ['Х', 'М', 'Г']], dtype='<U1')]";['П', 'Ф', 'М', 'Г'];[2, 3, 7, 8];grid_13151.png;[0, 1, 5, 6];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[8, 1, 3, 6];[0, 2, 5, 7];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3799;"[array([['Х', 'Х', 'Г'],
       ['Х', 'Х', 'П'],
       ['Ф', 'М', 'Х']], dtype='<U1')]";['Г', 'П', 'Ф', 'М'];[2, 5, 6, 7];grid_13152.png;[0, 1, 3, 8];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[8, 7, 0, 3];[1, 2, 5, 6];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3800;"[array([['Х', 'Х', 'П'],
       ['Х', 'Х', 'Ф'],
       ['Г', 'Х', 'М']], dtype='<U1')]";['П', 'Ф', 'Г', 'М'];[2, 5, 6, 8];grid_13153.png;[0, 1, 3, 7];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[8, 7, 0, 6];[1, 2, 3, 5];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3801;"[array([['Х', 'Х', 'Ф'],
       ['Х', 'Х', 'Г'],
       ['Х', 'М', 'П']], dtype='<U1')]";['Ф', 'Г', 'М', 'П'];[2, 5, 7, 8];grid_13154.png;[0, 1, 3, 6];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[8, 7, 3, 6];[0, 1, 2, 5];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3802;"[array([['Х', 'Х', 'Ф'],
       ['Х', 'Х', 'Х'],
       ['М', 'Г', 'П']], dtype='<U1')]";['Ф', 'М', 'Г', 'П'];[2, 6, 7, 8];grid_13155.png;[0, 1, 3, 5];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[8, 0, 3, 6];[1, 2, 5, 7];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3803;"[array([['Х', 'Х', 'Х'],
       ['П', 'Х', 'М'],
       ['Г', 'Ф', 'Х']], dtype='<U1')]";['П', 'М', 'Г', 'Ф'];[3, 5, 6, 7];grid_13156.png;[0, 1, 2, 8];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[1, 7, 0, 3];[2, 5, 6, 8];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3804;"[array([['Х', 'Х', 'Х'],
       ['М', 'Х', 'П'],
       ['Ф', 'Х', 'Г']], dtype='<U1')]";['М', 'П', 'Ф', 'Г'];[3, 5, 6, 8];grid_13157.png;[0, 1, 2, 7];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[1, 7, 0, 6];[2, 3, 5, 8];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3805;"[array([['Х', 'Х', 'Х'],
       ['Ф', 'Х', 'Г'],
       ['Х', 'М', 'П']], dtype='<U1')]";['Ф', 'Г', 'М', 'П'];[3, 5, 7, 8];grid_13158.png;[0, 1, 2, 6];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[1, 7, 3, 6];[0, 2, 5, 8];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3806;"[array([['Х', 'Х', 'Х'],
       ['М', 'Х', 'Х'],
       ['П', 'Г', 'Ф']], dtype='<U1')]";['М', 'П', 'Г', 'Ф'];[3, 6, 7, 8];grid_13159.png;[0, 1, 2, 5];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[1, 0, 3, 6];[2, 5, 7, 8];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3807;"[array([['Х', 'Х', 'Х'],
       ['Х', 'Х', 'П'],
       ['Ф', 'Г', 'М']], dtype='<U1')]";['П', 'Ф', 'Г', 'М'];[5, 6, 7, 8];grid_13160.png;[0, 1, 2, 3];['Т', 'Л', 'К', 'Д', 'Ж', 'Ш'];[7, 0, 3, 6];[1, 2, 5, 8];{'Г': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Г': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3808;"[array([['М', 'Ф', 'П'],
       ['Ж', 'Х', 'Х'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['М', 'Ф', 'П', 'Ж'];[0, 1, 2, 3];grid_13231.png;[5, 6, 7, 8];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 5, 8, 1];[0, 3, 6, 7];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3809;"[array([['Ф', 'Ж', 'П'],
       ['Х', 'Х', 'М'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Ф', 'Ж', 'П', 'М'];[0, 1, 2, 5];grid_13232.png;[3, 6, 7, 8];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 5, 8, 7];[0, 1, 3, 6];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3810;"[array([['Ж', 'М', 'П'],
       ['Х', 'Х', 'Х'],
       ['Ф', 'Х', 'Х']], dtype='<U1')]";['Ж', 'М', 'П', 'Ф'];[0, 1, 2, 6];grid_13233.png;[3, 5, 7, 8];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 5, 8, 0];[1, 3, 6, 7];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3811;"[array([['Ж', 'П', 'Ф'],
       ['Х', 'Х', 'Х'],
       ['Х', 'М', 'Х']], dtype='<U1')]";['Ж', 'П', 'Ф', 'М'];[0, 1, 2, 7];grid_13234.png;[3, 5, 6, 8];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 5, 8, 3];[0, 1, 6, 7];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3812;"[array([['Ф', 'П', 'Ж'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Х', 'М']], dtype='<U1')]";['Ф', 'П', 'Ж', 'М'];[0, 1, 2, 8];grid_13235.png;[3, 5, 6, 7];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 5, 8, 6];[0, 1, 3, 7];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3813;"[array([['Ж', 'П', 'Х'],
       ['М', 'Х', 'Ф'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Ж', 'П', 'М', 'Ф'];[0, 1, 3, 5];grid_13236.png;[2, 6, 7, 8];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 5, 1, 7];[0, 3, 6, 8];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3814;"[array([['М', 'Ж', 'Х'],
       ['Ф', 'Х', 'Х'],
       ['П', 'Х', 'Х']], dtype='<U1')]";['М', 'Ж', 'Ф', 'П'];[0, 1, 3, 6];grid_13237.png;[2, 5, 7, 8];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 5, 1, 0];[3, 6, 7, 8];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3815;"[array([['Ж', 'П', 'Х'],
       ['М', 'Х', 'Х'],
       ['Х', 'Ф', 'Х']], dtype='<U1')]";['Ж', 'П', 'М', 'Ф'];[0, 1, 3, 7];grid_13238.png;[2, 5, 6, 8];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 5, 1, 3];[0, 6, 7, 8];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3816;"[array([['П', 'М', 'Х'],
       ['Ж', 'Х', 'Х'],
       ['Х', 'Х', 'Ф']], dtype='<U1')]";['П', 'М', 'Ж', 'Ф'];[0, 1, 3, 8];grid_13239.png;[2, 5, 6, 7];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 5, 1, 6];[0, 3, 7, 8];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3817;"[array([['Ж', 'Ф', 'Х'],
       ['Х', 'Х', 'П'],
       ['М', 'Х', 'Х']], dtype='<U1')]";['Ж', 'Ф', 'П', 'М'];[0, 1, 5, 6];grid_13240.png;[2, 3, 7, 8];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 5, 7, 0];[1, 3, 6, 8];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3818;"[array([['Ф', 'Ж', 'Х'],
       ['Х', 'Х', 'П'],
       ['Х', 'М', 'Х']], dtype='<U1')]";['Ф', 'Ж', 'П', 'М'];[0, 1, 5, 7];grid_13241.png;[2, 3, 6, 8];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 5, 7, 3];[0, 1, 6, 8];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3819;"[array([['Ж', 'Ф', 'Х'],
       ['Х', 'Х', 'П'],
       ['Х', 'Х', 'М']], dtype='<U1')]";['Ж', 'Ф', 'П', 'М'];[0, 1, 5, 8];grid_13242.png;[2, 3, 6, 7];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 5, 7, 6];[0, 1, 3, 8];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3820;"[array([['Ж', 'П', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Ф', 'М', 'Х']], dtype='<U1')]";['Ж', 'П', 'Ф', 'М'];[0, 1, 6, 7];grid_13243.png;[2, 3, 5, 8];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 5, 0, 3];[1, 6, 7, 8];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3821;"[array([['Ж', 'М', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Ф', 'Х', 'П']], dtype='<U1')]";['Ж', 'М', 'Ф', 'П'];[0, 1, 6, 8];grid_13244.png;[2, 3, 5, 7];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 5, 0, 6];[1, 3, 7, 8];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3822;"[array([['П', 'М', 'Х'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Ж', 'Ф']], dtype='<U1')]";['П', 'М', 'Ж', 'Ф'];[0, 1, 7, 8];grid_13245.png;[2, 3, 5, 6];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 5, 3, 6];[0, 1, 7, 8];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3823;"[array([['Ж', 'Х', 'П'],
       ['Ф', 'Х', 'М'],
       ['Х', 'Х', 'Х']], dtype='<U1')]";['Ж', 'П', 'Ф', 'М'];[0, 2, 3, 5];grid_13246.png;[1, 6, 7, 8];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 8, 1, 7];[0, 3, 5, 6];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3824;"[array([['М', 'Х', 'П'],
       ['Ф', 'Х', 'Х'],
       ['Ж', 'Х', 'Х']], dtype='<U1')]";['М', 'П', 'Ф', 'Ж'];[0, 2, 3, 6];grid_13247.png;[1, 5, 7, 8];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 8, 1, 0];[3, 5, 6, 7];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3825;"[array([['Ф', 'Х', 'Ж'],
       ['М', 'Х', 'Х'],
       ['Х', 'П', 'Х']], dtype='<U1')]";['Ф', 'Ж', 'М', 'П'];[0, 2, 3, 7];grid_13248.png;[1, 5, 6, 8];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 8, 1, 3];[0, 5, 6, 7];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3826;"[array([['М', 'Х', 'П'],
       ['Ф', 'Х', 'Х'],
       ['Х', 'Х', 'Ж']], dtype='<U1')]";['М', 'П', 'Ф', 'Ж'];[0, 2, 3, 8];grid_13249.png;[1, 5, 6, 7];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 8, 1, 6];[0, 3, 5, 7];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3827;"[array([['П', 'Х', 'М'],
       ['Х', 'Х', 'Ж'],
       ['Ф', 'Х', 'Х']], dtype='<U1')]";['П', 'М', 'Ж', 'Ф'];[0, 2, 5, 6];grid_13250.png;[1, 3, 7, 8];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 8, 7, 0];[1, 3, 5, 6];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3828;"[array([['П', 'Х', 'Ф'],
       ['Х', 'Х', 'М'],
       ['Х', 'Ж', 'Х']], dtype='<U1')]";['П', 'Ф', 'М', 'Ж'];[0, 2, 5, 7];grid_13251.png;[1, 3, 6, 8];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 8, 7, 3];[0, 1, 5, 6];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3829;"[array([['Ж', 'Х', 'П'],
       ['Х', 'Х', 'Ф'],
       ['Х', 'Х', 'М']], dtype='<U1')]";['Ж', 'П', 'Ф', 'М'];[0, 2, 5, 8];grid_13252.png;[1, 3, 6, 7];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 8, 7, 6];[0, 1, 3, 5];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3830;"[array([['Ф', 'Х', 'М'],
       ['Х', 'Х', 'Х'],
       ['Ж', 'П', 'Х']], dtype='<U1')]";['Ф', 'М', 'Ж', 'П'];[0, 2, 6, 7];grid_13253.png;[1, 3, 5, 8];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 8, 0, 3];[1, 5, 6, 7];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3831;"[array([['М', 'Х', 'Ж'],
       ['Х', 'Х', 'Х'],
       ['Х', 'Ф', 'П']], dtype='<U1')]";['М', 'Ж', 'Ф', 'П'];[0, 2, 7, 8];grid_13255.png;[1, 3, 5, 6];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 8, 3, 6];[0, 1, 5, 7];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3832;"[array([['Ф', 'Х', 'Х'],
       ['П', 'Х', 'Ж'],
       ['М', 'Х', 'Х']], dtype='<U1')]";['Ф', 'П', 'Ж', 'М'];[0, 3, 5, 6];grid_13256.png;[1, 2, 7, 8];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 1, 7, 0];[3, 5, 6, 8];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3833;"[array([['Ж', 'Х', 'Х'],
       ['П', 'Х', 'М'],
       ['Х', 'Ф', 'Х']], dtype='<U1')]";['Ж', 'П', 'М', 'Ф'];[0, 3, 5, 7];grid_13257.png;[1, 2, 6, 8];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 1, 7, 3];[0, 5, 6, 8];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3834;"[array([['Ж', 'Х', 'Х'],
       ['Ф', 'Х', 'П'],
       ['Х', 'Х', 'М']], dtype='<U1')]";['Ж', 'Ф', 'П', 'М'];[0, 3, 5, 8];grid_13258.png;[1, 2, 6, 7];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 1, 7, 6];[0, 3, 5, 8];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3835;"[array([['П', 'Х', 'Х'],
       ['Ф', 'Х', 'Х'],
       ['Ж', 'М', 'Х']], dtype='<U1')]";['П', 'Ф', 'Ж', 'М'];[0, 3, 6, 7];grid_13259.png;[1, 2, 5, 8];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 1, 0, 3];[5, 6, 7, 8];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3836;"[array([['П', 'Х', 'Х'],
       ['Ж', 'Х', 'Х'],
       ['Ф', 'Х', 'М']], dtype='<U1')]";['П', 'Ж', 'Ф', 'М'];[0, 3, 6, 8];grid_13260.png;[1, 2, 5, 7];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 1, 0, 6];[3, 5, 7, 8];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3837;"[array([['Ж', 'Х', 'Х'],
       ['М', 'Х', 'Х'],
       ['Х', 'Ф', 'П']], dtype='<U1')]";['Ж', 'М', 'Ф', 'П'];[0, 3, 7, 8];grid_13261.png;[1, 2, 5, 6];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 1, 3, 6];[0, 5, 7, 8];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3838;"[array([['М', 'Х', 'Х'],
       ['Х', 'Х', 'Ж'],
       ['П', 'Ф', 'Х']], dtype='<U1')]";['М', 'Ж', 'П', 'Ф'];[0, 5, 6, 7];grid_13262.png;[1, 2, 3, 8];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 7, 0, 3];[1, 5, 6, 8];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
3839;"[array([['П', 'Х', 'Х'],
       ['Х', 'Х', 'М'],
       ['Ж', 'Х', 'Ф']], dtype='<U1')]";['П', 'М', 'Ж', 'Ф'];[0, 5, 6, 8];grid_13263.png;[1, 2, 3, 7];['Т', 'Л', 'К', 'Д', 'Г', 'Ш'];[2, 7, 0, 6];[1, 3, 5, 8];{'Ж': 0, 'М': 1, 'П': 2, 'Ф': 3};{'Ж': [1, 2, 3], 'М': [0, 2, 3], 'П': [0, 1, 3], 'Ф': [0, 1, 2]}
